census_tract_fips,population_total,population_under_18,pct_white,pct_black,pct_asian,pct_other,pct_hispanic,pct_white_nh,pct_black_nh,pct_asian_nh,pct_other_nh,median_income,median_income_2010_adj,pct_poverty,pct_poverty_under_18,pct_assisted_income,pct_no_hs,pct_hs,pct_bach,pct_higher_than_bach,pct_hs_dropout,pct_female_hh,pct_single_parent,pct_unemployed,pct_vacant_housing,pct_owner_occupied,median_rent,median_rent_2010_adj,median_home_value,median_home_value_2010_adj,area_m2
040190030,7345,2203,99,0,0,0,34,NA,NA,NA,NA,NA,NA,5,4,1,22,56,11,11,6,NA,NA,1,5,75,NA,NA,NA,NA,6640833
040190031,7567,1598,99,0,1,0,53,NA,NA,NA,NA,NA,NA,9,9,1,33,46,11,10,5,NA,NA,1,9,45,NA,NA,NA,NA,4202282
040190032,6451,1501,99,0,1,0,19,NA,NA,NA,NA,NA,NA,6,6,0,27,53,10,9,4,NA,NA,2,13,59,NA,NA,NA,NA,3000415
04019003301,4869,1769,100,0,0,0,28,NA,NA,NA,NA,NA,NA,2,2,0,13,53,17,17,2,NA,NA,2,5,86,NA,NA,NA,NA,4957587
04019003302,5664,2294,99,1,0,0,24,NA,NA,NA,NA,NA,NA,2,2,1,21,61,7,11,2,NA,NA,1,2,83,NA,NA,NA,NA,2591634
040190034,7604,2576,99,0,1,0,35,NA,NA,NA,NA,NA,NA,8,9,1,24,58,8,10,3,NA,NA,2,6,75,NA,NA,NA,NA,3327735
040190035,19076,8108,95,3,1,0,42,NA,NA,NA,NA,NA,NA,9,9,1,31,61,6,3,15,NA,NA,3,3,70,NA,NA,NA,NA,8549615
040190036,4708,1164,89,9,1,1,28,NA,NA,NA,NA,NA,NA,2,3,0,13,71,10,6,8,NA,NA,0,1,0,NA,NA,NA,NA,45998058
040190037,8437,3404,97,1,1,0,40,NA,NA,NA,NA,NA,NA,8,9,2,47,49,2,2,23,NA,NA,2,5,76,NA,NA,NA,NA,9822159
040190038,7630,3438,97,0,2,1,43,NA,NA,NA,NA,NA,NA,25,27,6,78,21,1,0,29,NA,NA,2,6,65,NA,NA,NA,NA,4058087
040190039,6675,3044,97,1,2,0,49,NA,NA,NA,NA,NA,NA,10,10,1,50,48,2,1,16,NA,NA,2,2,89,NA,NA,NA,NA,6627928
04019004001,3653,1472,99,0,0,0,66,NA,NA,NA,NA,NA,NA,3,2,0,15,52,19,14,4,NA,NA,2,3,89,NA,NA,NA,NA,5739971
04019004002,9695,4408,97,2,1,0,28,NA,NA,NA,NA,NA,NA,6,6,0,22,65,8,5,7,NA,NA,1,3,84,NA,NA,NA,NA,4926916
04019004003,8921,4071,98,1,1,0,42,NA,NA,NA,NA,NA,NA,4,4,0,13,70,10,7,4,NA,NA,2,5,89,NA,NA,NA,NA,11575817
04019004004,3255,1205,100,0,0,0,52,NA,NA,NA,NA,NA,NA,1,2,1,6,44,26,24,9,NA,NA,1,6,94,NA,NA,NA,NA,9904148
04019004005,9321,4103,98,1,1,0,33,NA,NA,NA,NA,NA,NA,7,6,0,19,64,9,7,8,NA,NA,2,2,90,NA,NA,NA,NA,6968397
04019004006,4838,1830,98,0,1,0,41,NA,NA,NA,NA,NA,NA,6,6,1,17,53,17,13,10,NA,NA,1,22,78,NA,NA,NA,NA,1811221873
04019004007,7185,3153,99,0,0,0,53,NA,NA,NA,NA,NA,NA,6,6,0,10,61,15,14,4,NA,NA,2,6,91,NA,NA,NA,NA,14430598
04019004101,3910,1309,96,2,1,0,63,NA,NA,NA,NA,NA,NA,12,13,1,45,51,3,1,16,NA,NA,3,2,66,NA,NA,NA,NA,15845436
04019004102,2289,932,98,1,0,0,32,NA,NA,NA,NA,NA,NA,15,12,3,57,37,4,2,12,NA,NA,0,10,65,NA,NA,NA,NA,1731134775
040190042,510,266,1,0,98,1,0,NA,NA,NA,NA,NA,NA,67,75,19,83,13,3,2,37,NA,NA,10,6,85,NA,NA,NA,NA,288483373
04019004301,3741,1367,99,0,1,0,41,NA,NA,NA,NA,NA,NA,11,10,1,42,51,3,4,9,NA,NA,2,4,89,NA,NA,NA,NA,23335861
04019004302,3604,1575,94,0,5,0,51,NA,NA,NA,NA,NA,NA,14,14,2,45,48,3,3,45,NA,NA,3,6,80,NA,NA,NA,NA,3105520033
04019004303,3054,89,99,0,1,0,28,NA,NA,NA,NA,NA,NA,3,0,0,22,50,18,10,15,NA,NA,0,25,44,NA,NA,NA,NA,30610212
04019004401,3204,882,97,0,2,1,49,NA,NA,NA,NA,NA,NA,4,2,0,31,43,9,16,14,NA,NA,2,6,82,NA,NA,NA,NA,31970679
04019004402,8107,3015,83,12,4,1,45,NA,NA,NA,NA,NA,NA,11,13,2,47,41,6,6,19,NA,NA,1,7,69,NA,NA,NA,NA,1854761402
04019004501,8093,2467,99,1,1,0,24,NA,NA,NA,NA,NA,NA,10,10,2,42,50,4,3,10,NA,NA,2,2,83,NA,NA,NA,NA,11196317
04019004502,6423,2479,99,0,1,0,58,NA,NA,NA,NA,NA,NA,9,7,2,45,49,3,3,23,NA,NA,2,1,86,NA,NA,NA,NA,8295624
04019004503,6809,2270,99,0,1,0,45,NA,NA,NA,NA,NA,NA,11,12,1,48,43,3,5,13,NA,NA,2,4,70,NA,NA,NA,NA,6383279
04019004601,5063,1989,99,1,1,0,29,NA,NA,NA,NA,NA,NA,5,5,1,13,53,18,16,4,NA,NA,1,5,92,NA,NA,NA,NA,20514336
04019004602,3212,1098,99,0,1,0,32,NA,NA,NA,NA,NA,NA,6,6,2,21,60,8,12,5,NA,NA,2,11,84,NA,NA,NA,NA,399927837
04019004701,3572,984,99,0,1,0,38,NA,NA,NA,NA,NA,NA,4,4,1,9,48,21,22,5,NA,NA,2,9,86,NA,NA,NA,NA,36749668
04019004702,4935,1734,98,1,1,0,22,NA,NA,NA,NA,NA,NA,3,4,1,13,49,20,19,17,NA,NA,2,15,89,NA,NA,NA,NA,419532944
040190048,4447,1923,6,0,94,0,9,NA,NA,NA,NA,NA,NA,73,75,27,81,16,2,1,26,NA,NA,3,16,78,NA,NA,NA,NA,9759175507
040190049,808,344,63,0,37,0,0,NA,NA,NA,NA,NA,NA,17,23,11,57,41,0,2,23,NA,NA,1,7,50,NA,NA,NA,NA,3970280012
040190050,5897,2349,90,0,9,0,52,NA,NA,NA,NA,NA,NA,9,10,3,50,45,2,2,16,NA,NA,2,8,32,NA,NA,NA,NA,5455292
050330201,2975,1015,100,0,0,0,45,NA,NA,NA,NA,NA,NA,23,18,6,58,37,2,3,22,NA,NA,5,14,83,NA,NA,NA,NA,392685303
050330202,6793,2548,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,22,20,3,63,34,3,1,25,NA,NA,3,9,80,NA,NA,NA,NA,841872799
050330203,4189,1464,99,1,0,0,72,NA,NA,NA,NA,NA,NA,13,14,3,56,40,3,2,26,NA,NA,2,5,73,NA,NA,NA,NA,26831187
050330204,6716,2284,98,2,0,0,36,NA,NA,NA,NA,NA,NA,22,21,8,70,27,2,1,32,NA,NA,4,6,73,NA,NA,NA,NA,257031387
050330205,5004,1573,93,6,0,0,100,NA,NA,NA,NA,NA,NA,31,33,6,65,32,2,1,39,NA,NA,2,7,59,NA,NA,NA,NA,46453558
050350301,7279,3085,87,13,0,0,71,NA,NA,NA,NA,NA,NA,11,10,3,57,40,2,1,33,NA,NA,2,5,68,NA,NA,NA,NA,4203503
050350302,7888,2900,98,1,0,0,51,NA,NA,NA,NA,NA,NA,7,7,1,38,52,7,4,17,NA,NA,3,4,69,NA,NA,NA,NA,10002811
050350303,2059,743,88,12,0,0,0,NA,NA,NA,NA,NA,NA,14,14,5,50,38,11,2,21,NA,NA,3,7,60,NA,NA,NA,NA,10299466
050350304,4729,2124,6,94,0,0,0,NA,NA,NA,NA,NA,NA,48,55,7,92,6,2,0,41,NA,NA,5,7,52,NA,NA,NA,NA,1443313
050350305,3830,1707,37,63,0,0,0,NA,NA,NA,NA,NA,NA,33,37,8,78,20,2,1,38,NA,NA,5,5,63,NA,NA,NA,NA,1457809
050350306,4500,2063,29,71,0,0,73,NA,NA,NA,NA,NA,NA,60,64,13,85,12,3,0,45,NA,NA,7,8,34,NA,NA,NA,NA,487349310
050350307,3837,1693,31,69,0,0,100,NA,NA,NA,NA,NA,NA,60,68,9,83,16,0,0,52,NA,NA,4,14,37,NA,NA,NA,NA,302793610
050350308,5977,2684,37,63,0,0,35,NA,NA,NA,NA,NA,NA,47,52,8,75,19,3,2,20,NA,NA,4,7,41,NA,NA,NA,NA,346500957
050350309,1616,797,50,50,0,0,0,NA,NA,NA,NA,NA,NA,50,55,12,88,12,0,0,24,NA,NA,3,18,42,NA,NA,NA,NA,188973093
050350310,3653,1713,33,67,0,0,NA,NA,NA,NA,NA,NA,NA,60,57,11,80,17,3,1,21,NA,NA,5,10,45,NA,NA,NA,NA,203179755
050350311,2738,1141,38,61,0,0,100,NA,NA,NA,NA,NA,NA,43,48,14,79,19,1,1,20,NA,NA,4,5,61,NA,NA,NA,NA,92820848
050690001,6642,2977,32,68,0,0,78,NA,NA,NA,NA,NA,NA,49,55,11,81,16,2,1,29,NA,NA,2,13,48,NA,NA,NA,NA,719989583
050690002,1339,485,79,21,0,0,NA,NA,NA,NA,NA,NA,NA,26,23,5,80,18,2,0,40,NA,NA,4,7,80,NA,NA,NA,NA,143461709
050690003,7800,3015,94,6,0,0,49,NA,NA,NA,NA,NA,NA,13,15,3,64,33,2,1,22,NA,NA,4,9,77,NA,NA,NA,NA,149812861
050690004,190,75,82,17,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,69,10,7,13,NA,NA,0,0,0,NA,NA,NA,NA,62360247
050690005,8954,2874,8,92,0,0,61,NA,NA,NA,NA,NA,NA,32,33,5,63,25,6,6,10,NA,NA,4,11,50,NA,NA,NA,NA,35391283
050690006,3084,1112,41,59,0,0,0,NA,NA,NA,NA,NA,NA,38,44,6,73,22,1,4,28,NA,NA,4,18,47,NA,NA,NA,NA,58165877
050690007,1992,816,49,50,0,1,0,NA,NA,NA,NA,NA,NA,51,56,5,79,19,0,2,24,NA,NA,3,17,29,NA,NA,NA,NA,445828585
050690008,1853,870,39,61,0,0,NA,NA,NA,NA,NA,NA,NA,61,70,14,77,19,4,0,9,NA,NA,7,12,48,NA,NA,NA,NA,212753680
050690009,4329,1581,96,3,0,0,0,NA,NA,NA,NA,NA,NA,8,8,2,35,59,5,2,20,NA,NA,2,5,75,NA,NA,NA,NA,16504584
050690010,3441,1179,34,66,0,1,100,NA,NA,NA,NA,NA,NA,31,36,8,66,29,4,1,18,NA,NA,4,9,51,NA,NA,NA,NA,1699671
050690011,633,156,82,18,0,0,0,NA,NA,NA,NA,NA,NA,10,20,1,51,49,0,0,56,NA,NA,2,16,31,NA,NA,NA,NA,913537
050690012,4440,1294,81,19,0,0,73,NA,NA,NA,NA,NA,NA,18,16,2,48,45,4,2,32,NA,NA,3,11,50,NA,NA,NA,NA,2473183
050690013,4256,1717,11,89,0,0,NA,NA,NA,NA,NA,NA,NA,41,47,15,79,18,2,1,20,NA,NA,3,7,65,NA,NA,NA,NA,2292110
050690014,6247,2677,45,55,0,0,NA,NA,NA,NA,NA,NA,NA,36,38,10,68,28,2,2,22,NA,NA,4,9,73,NA,NA,NA,NA,6832473
050690015,7308,2740,99,0,0,0,0,NA,NA,NA,NA,NA,NA,4,3,1,26,56,13,5,8,NA,NA,1,5,80,NA,NA,NA,NA,8375523
050690016,4638,1265,100,0,0,0,0,NA,NA,NA,NA,NA,NA,11,11,1,38,53,6,3,16,NA,NA,2,7,60,NA,NA,NA,NA,2112641
050690017,4752,1831,34,66,0,0,14,NA,NA,NA,NA,NA,NA,35,40,10,58,36,3,3,15,NA,NA,3,10,62,NA,NA,NA,NA,3286712
050690018,3328,1043,98,2,0,0,77,NA,NA,NA,NA,NA,NA,6,6,1,17,55,17,10,15,NA,NA,2,4,77,NA,NA,NA,NA,4620981
050690019,3668,1537,43,57,0,0,NA,NA,NA,NA,NA,NA,NA,35,37,8,52,39,7,2,16,NA,NA,4,7,68,NA,NA,NA,NA,118347559
050690020,1335,513,89,11,0,0,100,NA,NA,NA,NA,NA,NA,22,19,4,55,38,4,3,25,NA,NA,3,9,81,NA,NA,NA,NA,115709133
050690021,5100,1988,78,22,0,0,NA,NA,NA,NA,NA,NA,NA,18,17,3,56,40,3,1,27,NA,NA,2,7,82,NA,NA,NA,NA,255554353
050910201,2924,871,97,3,0,0,0,NA,NA,NA,NA,NA,NA,11,11,3,47,49,2,2,9,NA,NA,1,7,73,NA,NA,NA,NA,3597159
050910202,4166,1109,79,21,0,0,35,NA,NA,NA,NA,NA,NA,14,13,2,39,50,8,3,24,NA,NA,2,11,61,NA,NA,NA,NA,2076929
050910203,707,180,93,7,0,0,NA,NA,NA,NA,NA,NA,NA,35,32,5,61,34,3,3,51,NA,NA,2,23,36,NA,NA,NA,NA,952981
050910204,1861,611,99,0,0,0,0,NA,NA,NA,NA,NA,NA,21,21,8,77,21,1,0,34,NA,NA,2,6,70,NA,NA,NA,NA,5237607
050910205,4315,1432,90,10,0,0,NA,NA,NA,NA,NA,NA,NA,21,20,7,68,28,3,1,28,NA,NA,2,8,60,NA,NA,NA,NA,5283889
050910206,3595,1464,7,93,0,0,0,NA,NA,NA,NA,NA,NA,31,34,12,79,18,1,2,26,NA,NA,5,4,58,NA,NA,NA,NA,2410684
050910207,4983,1796,78,22,0,0,53,NA,NA,NA,NA,NA,NA,10,9,4,38,50,7,5,11,NA,NA,4,9,74,NA,NA,NA,NA,10101361
050910208,2202,882,87,12,0,0,0,NA,NA,NA,NA,NA,NA,8,5,4,60,38,1,1,17,NA,NA,4,5,79,NA,NA,NA,NA,57162329
050910209,4084,1574,75,24,0,0,0,NA,NA,NA,NA,NA,NA,30,28,8,62,35,1,2,24,NA,NA,3,10,72,NA,NA,NA,NA,676554005
050910210,4548,1617,89,11,0,0,NA,NA,NA,NA,NA,NA,NA,20,17,6,75,24,1,0,20,NA,NA,3,9,77,NA,NA,NA,NA,887708704
051190001,1029,104,95,4,1,0,62,NA,NA,NA,NA,NA,NA,20,23,4,43,50,4,2,31,NA,NA,3,16,9,NA,NA,NA,NA,1763866
051190002,5715,2491,23,77,0,0,0,NA,NA,NA,NA,NA,NA,39,43,8,74,24,1,1,28,NA,NA,4,8,53,NA,NA,NA,NA,17437597
051190003,3820,812,81,19,0,0,82,NA,NA,NA,NA,NA,NA,25,31,3,52,43,3,3,43,NA,NA,2,10,24,NA,NA,NA,NA,1656806
051190004,2348,666,39,61,0,0,96,NA,NA,NA,NA,NA,NA,25,27,4,64,33,2,1,47,NA,NA,3,10,45,NA,NA,NA,NA,1584645
051190005,4995,2035,4,96,0,0,100,NA,NA,NA,NA,NA,NA,35,42,8,64,30,4,1,18,NA,NA,4,6,56,NA,NA,NA,NA,4460266
051190006,3575,657,65,34,0,0,71,NA,NA,NA,NA,NA,NA,23,32,3,50,44,4,2,28,NA,NA,2,15,27,NA,NA,NA,NA,1306331
051190007,3331,1050,7,93,0,0,0,NA,NA,NA,NA,NA,NA,32,34,5,54,33,7,7,24,NA,NA,4,8,36,NA,NA,NA,NA,886667
051190008,983,210,2,98,0,0,NA,NA,NA,NA,NA,NA,NA,37,36,10,48,37,8,8,0,NA,NA,3,10,37,NA,NA,NA,NA,830488
051190009,1317,141,95,4,1,0,NA,NA,NA,NA,NA,NA,NA,33,60,2,48,43,7,3,15,NA,NA,2,18,12,NA,NA,NA,NA,1645231
051190010,4486,1180,54,46,0,0,100,NA,NA,NA,NA,NA,NA,21,23,5,48,45,5,2,21,NA,NA,2,7,39,NA,NA,NA,NA,1901653
051190011,6270,2396,10,90,0,0,0,NA,NA,NA,NA,NA,NA,29,33,5,56,36,5,4,26,NA,NA,3,7,63,NA,NA,NA,NA,3543152
051190012,2421,588,90,9,0,0,0,NA,NA,NA,NA,NA,NA,14,11,3,50,44,5,2,26,NA,NA,1,9,59,NA,NA,NA,NA,2513289
051190013,5453,1758,46,54,0,0,NA,NA,NA,NA,NA,NA,NA,25,28,5,58,39,2,1,23,NA,NA,3,6,59,NA,NA,NA,NA,1822300
051190014,4036,777,94,6,0,0,0,NA,NA,NA,NA,NA,NA,9,13,2,42,45,7,5,3,NA,NA,3,5,53,NA,NA,NA,NA,1665800
051190015,9352,2470,98,2,0,0,42,NA,NA,NA,NA,NA,NA,6,7,2,22,54,13,11,7,NA,NA,1,4,53,NA,NA,NA,NA,7096142
051190016,5740,1359,99,1,0,0,0,NA,NA,NA,NA,NA,NA,6,7,0,10,56,23,11,4,NA,NA,1,4,67,NA,NA,NA,NA,7372564
051190017,881,54,90,9,0,1,0,NA,NA,NA,NA,NA,NA,25,100,1,43,38,6,12,22,NA,NA,1,0,8,NA,NA,NA,NA,1648193
051190018,6319,1866,82,18,0,0,NA,NA,NA,NA,NA,NA,NA,23,25,4,43,50,5,2,19,NA,NA,3,4,63,NA,NA,NA,NA,2506480
051190019,5510,1615,88,11,0,0,34,NA,NA,NA,NA,NA,NA,11,14,2,43,50,3,4,15,NA,NA,2,4,67,NA,NA,NA,NA,3487595
05119002001,6413,2445,100,0,0,0,100,NA,NA,NA,NA,NA,NA,3,3,1,25,62,9,4,8,NA,NA,1,5,83,NA,NA,NA,NA,7521034
05119002002,5666,2197,100,0,0,0,97,NA,NA,NA,NA,NA,NA,6,6,0,29,63,5,3,9,NA,NA,1,5,66,NA,NA,NA,NA,11830602
05119002101,9504,3154,99,1,0,0,0,NA,NA,NA,NA,NA,NA,3,2,0,7,57,21,15,2,NA,NA,1,3,79,NA,NA,NA,NA,6336745
05119002102,4173,1223,99,1,0,0,0,NA,NA,NA,NA,NA,NA,8,8,0,18,66,9,8,4,NA,NA,1,5,71,NA,NA,NA,NA,4897591
05119002201,5073,1575,100,0,0,0,46,NA,NA,NA,NA,NA,NA,5,3,0,9,60,17,13,6,NA,NA,1,3,78,NA,NA,NA,NA,7577278
05119002202,9008,3395,99,0,0,0,0,NA,NA,NA,NA,NA,NA,3,3,1,9,53,25,13,4,NA,NA,1,7,82,NA,NA,NA,NA,15051576
051190023,1158,367,99,0,0,0,0,NA,NA,NA,NA,NA,NA,6,4,1,11,65,17,8,4,NA,NA,1,2,84,NA,NA,NA,NA,743946
05119002401,6577,2603,100,0,0,0,0,NA,NA,NA,NA,NA,NA,8,7,2,28,56,9,7,13,NA,NA,1,7,79,NA,NA,NA,NA,15332068
05119002402,6151,2105,86,14,0,0,40,NA,NA,NA,NA,NA,NA,11,12,4,44,51,3,1,17,NA,NA,2,4,76,NA,NA,NA,NA,20601820
051190025,2706,683,78,22,0,0,46,NA,NA,NA,NA,NA,NA,36,41,7,55,42,2,1,33,NA,NA,3,11,33,NA,NA,NA,NA,3199672
051190026,3784,1058,54,46,0,0,NA,NA,NA,NA,NA,NA,NA,31,41,7,74,25,1,0,37,NA,NA,2,9,41,NA,NA,NA,NA,5000887
051190027,8840,3483,83,17,0,0,17,NA,NA,NA,NA,NA,NA,13,13,3,52,45,2,1,19,NA,NA,2,4,73,NA,NA,NA,NA,13309121
051190028,5496,2506,0,100,0,0,0,NA,NA,NA,NA,NA,NA,60,60,16,76,22,0,2,16,NA,NA,3,5,43,NA,NA,NA,NA,9649500
051190029,2066,508,79,21,0,0,0,NA,NA,NA,NA,NA,NA,17,16,2,58,39,2,1,18,NA,NA,2,5,55,NA,NA,NA,NA,1642590
051190030,7972,2173,99,0,0,0,79,NA,NA,NA,NA,NA,NA,16,19,4,57,38,4,1,29,NA,NA,1,6,46,NA,NA,NA,NA,5169571
051190031,1168,19,85,14,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,2,57,37,2,4,0,NA,NA,1,17,14,NA,NA,NA,NA,2716988
05119003201,6666,2325,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,8,1,39,54,5,2,11,NA,NA,2,5,70,NA,NA,NA,NA,11757930
05119003202,5539,1951,100,0,0,0,100,NA,NA,NA,NA,NA,NA,7,7,2,46,51,2,1,19,NA,NA,2,3,76,NA,NA,NA,NA,4431996
05119003301,5912,1740,100,0,0,0,10,NA,NA,NA,NA,NA,NA,5,5,1,28,59,7,6,9,NA,NA,1,4,71,NA,NA,NA,NA,4405351
05119003302,8611,2861,100,0,0,0,35,NA,NA,NA,NA,NA,NA,4,4,0,15,63,13,9,4,NA,NA,1,3,82,NA,NA,NA,NA,10009241
051190034,4610,1749,97,2,0,0,67,NA,NA,NA,NA,NA,NA,14,11,0,50,47,1,2,22,NA,NA,1,6,79,NA,NA,NA,NA,185919501
051190035,0,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25161762
05119003601,6636,2449,99,1,0,0,51,NA,NA,NA,NA,NA,NA,11,11,1,29,60,7,4,6,NA,NA,3,3,63,NA,NA,NA,NA,27702619
05119003602,16517,6188,91,8,1,0,29,NA,NA,NA,NA,NA,NA,11,10,1,36,56,6,3,14,NA,NA,2,4,35,NA,NA,NA,NA,38910550
051190037,10568,4221,99,1,0,0,91,NA,NA,NA,NA,NA,NA,6,6,1,29,59,9,4,12,NA,NA,1,6,86,NA,NA,NA,NA,43488281
051190038,5084,2116,36,64,0,0,NA,NA,NA,NA,NA,NA,NA,30,31,9,69,29,1,1,11,NA,NA,1,8,71,NA,NA,NA,NA,63600465
051190039,2496,929,51,49,0,0,NA,NA,NA,NA,NA,NA,NA,54,56,10,63,33,4,1,32,NA,NA,0,11,40,NA,NA,NA,NA,283491630
05119004001,6339,3014,23,77,0,0,31,NA,NA,NA,NA,NA,NA,45,48,12,72,24,1,2,33,NA,NA,3,18,57,NA,NA,NA,NA,37222303
05119004002,11329,4776,62,37,0,0,0,NA,NA,NA,NA,NA,NA,18,20,6,64,34,2,1,21,NA,NA,1,8,76,NA,NA,NA,NA,291609022
05119004101,12561,4893,98,1,0,0,54,NA,NA,NA,NA,NA,NA,5,4,1,30,59,7,5,16,NA,NA,1,7,76,NA,NA,NA,NA,43235034
05119004102,6198,2289,97,3,0,0,100,NA,NA,NA,NA,NA,NA,5,4,3,34,55,8,4,16,NA,NA,2,5,83,NA,NA,NA,NA,9575562
051190042,9272,3414,88,12,0,0,0,NA,NA,NA,NA,NA,NA,15,13,4,55,40,3,2,19,NA,NA,2,6,79,NA,NA,NA,NA,588463889
051190043,5515,2227,84,16,0,0,NA,NA,NA,NA,NA,NA,NA,17,18,4,66,31,2,1,19,NA,NA,2,6,79,NA,NA,NA,NA,227629427
051250101,9758,3390,100,0,0,0,100,NA,NA,NA,NA,NA,NA,7,7,1,48,41,7,4,19,NA,NA,2,4,73,NA,NA,NA,NA,42873449
051250102,6447,2255,87,13,0,0,0,NA,NA,NA,NA,NA,NA,20,18,5,69,27,3,1,27,NA,NA,2,7,63,NA,NA,NA,NA,64193476
051250103,3505,1259,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,45,48,5,3,20,NA,NA,1,3,85,NA,NA,NA,NA,29274528
051250104,6563,2486,97,2,0,0,56,NA,NA,NA,NA,NA,NA,11,10,1,58,39,2,1,30,NA,NA,2,5,84,NA,NA,NA,NA,362083638
051250105,9834,3108,96,4,0,0,0,NA,NA,NA,NA,NA,NA,12,10,3,67,31,1,1,33,NA,NA,1,6,82,NA,NA,NA,NA,1393486679
051310001,5320,1868,91,9,0,0,0,NA,NA,NA,NA,NA,NA,15,17,3,65,32,2,1,32,NA,NA,2,6,74,NA,NA,NA,NA,7418620
051310002,4765,1831,99,0,1,0,0,NA,NA,NA,NA,NA,NA,19,21,3,69,30,1,1,38,NA,NA,4,7,69,NA,NA,NA,NA,17442700
051310003,3264,1068,57,41,2,0,0,NA,NA,NA,NA,NA,NA,41,45,6,78,22,0,0,49,NA,NA,4,10,44,NA,NA,NA,NA,3531915
051310004,5493,2006,59,39,1,0,0,NA,NA,NA,NA,NA,NA,30,38,5,59,38,1,2,28,NA,NA,4,9,49,NA,NA,NA,NA,2197463
051310005,7345,2420,97,3,0,0,65,NA,NA,NA,NA,NA,NA,7,7,4,44,50,4,3,15,NA,NA,3,4,72,NA,NA,NA,NA,5574781
051310006,3196,1153,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,0,17,59,14,9,4,NA,NA,1,6,88,NA,NA,NA,NA,14166457
051310007,5029,1472,100,0,0,0,0,NA,NA,NA,NA,NA,NA,10,11,2,35,55,7,2,10,NA,NA,3,6,72,NA,NA,NA,NA,3441897
051310008,5080,1189,99,0,1,0,88,NA,NA,NA,NA,NA,NA,13,13,1,44,45,6,5,21,NA,NA,2,12,46,NA,NA,NA,NA,2402938
05131000901,254,23,94,5,1,0,NA,NA,NA,NA,NA,NA,NA,41,56,2,70,27,3,0,0,NA,NA,2,12,8,NA,NA,NA,NA,1050517
05131000902,1743,565,92,7,1,0,NA,NA,NA,NA,NA,NA,NA,27,31,5,72,26,2,0,16,NA,NA,2,9,52,NA,NA,NA,NA,6189986
051310010,7684,2238,100,0,0,0,37,NA,NA,NA,NA,NA,NA,7,6,1,37,51,7,5,20,NA,NA,2,6,67,NA,NA,NA,NA,5461776
051310011,3252,1067,99,0,0,0,0,NA,NA,NA,NA,NA,NA,8,8,2,24,55,15,6,5,NA,NA,2,8,79,NA,NA,NA,NA,18035646
051310012,6596,2566,100,0,0,0,5,NA,NA,NA,NA,NA,NA,6,4,2,39,53,6,3,18,NA,NA,2,4,79,NA,NA,NA,NA,7552996
051310013,7123,2715,100,0,0,0,65,NA,NA,NA,NA,NA,NA,7,6,1,44,49,5,2,17,NA,NA,3,4,76,NA,NA,NA,NA,103265920
051310101,4362,1564,100,0,0,0,100,NA,NA,NA,NA,NA,NA,17,15,3,71,27,2,0,20,NA,NA,3,8,78,NA,NA,NA,NA,509339036
051310102,3093,991,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,12,1,57,39,2,1,26,NA,NA,3,5,82,NA,NA,NA,NA,151157785
051310103,5638,1904,99,1,0,0,52,NA,NA,NA,NA,NA,NA,21,22,4,68,30,1,1,22,NA,NA,3,11,79,NA,NA,NA,NA,556014584
051430101,12979,4230,99,1,0,0,72,NA,NA,NA,NA,NA,NA,13,13,2,41,39,10,11,13,18,NA,2,6,76,NA,NA,NA,NA,420078795
051430102,2709,850,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,8,4,64,32,2,1,39,NA,NA,4,6,57,NA,NA,NA,NA,10532674
051430103,4732,1629,100,0,0,0,64,NA,NA,NA,NA,NA,NA,19,19,3,67,28,3,2,32,9,NA,3,4,63,NA,NA,NA,NA,20735470
051430104,9465,3410,99,0,1,0,76,NA,NA,NA,NA,NA,NA,6,5,1,42,47,7,4,19,NA,NA,3,3,74,NA,NA,NA,NA,19411973
051430105,12627,4380,100,0,0,0,0,NA,NA,NA,NA,NA,NA,16,13,3,61,33,3,3,24,11,NA,2,7,74,NA,NA,NA,NA,613780834
051430106,3930,1161,99,0,1,0,0,NA,NA,NA,NA,NA,NA,15,15,1,24,43,10,24,9,13,NA,2,5,50,NA,NA,NA,NA,8609275
051430107,6183,1122,99,0,1,0,32,NA,NA,NA,NA,NA,NA,17,19,1,27,41,13,19,2,21,NA,1,5,39,NA,NA,NA,NA,10035766
051430108,3854,570,91,8,1,0,0,NA,NA,NA,NA,NA,NA,23,24,3,36,38,13,13,6,34,NA,2,7,28,NA,NA,NA,NA,2162806
051430109,3968,261,97,3,0,0,0,NA,NA,NA,NA,NA,NA,10,12,0,15,34,20,30,1,11,NA,2,10,3,NA,NA,NA,NA,1259964
051430110,9239,3116,99,0,0,0,46,NA,NA,NA,NA,NA,NA,21,18,3,62,34,2,2,29,9,NA,3,10,80,NA,NA,NA,NA,856136044
